(169, 190, 0)
(167, 188, 0)
(169, 186, 0)
(171, 181, 0)
(170, 178, 0)
(171, 173, 0)
(171, 170, 0)
(171, 169, 0)
(167, 167, 0)
(168, 165, 0)
(145, 163, 0)
(148, 160, 0)
(149, 158, 0)
(149, 155, 0)
(148, 153, 0)
(149, 150, 0)
(148, 148, 0)
(148, 146, 0)
(148, 144, 0)
(148, 142, 0)
(148, 140, 0)
(148, 138, 0)
(147, 136, 0)
(147, 134, 0)
(147, 131, 0)
(147, 129, 0)
(149, 127, 0)
(150, 125, 0)
(150, 123, 0)
(151, 123, 0)
(152, 122, 0)
(153, 120, 0)
(153, 119, 0)
(154, 118, 0)
(155, 116, 0)
(155, 117, 43)
(156, 116, 43)
(157, 115, 43)
(157, 114, 43)
(158, 113, 43)
(159, 112, 43)
(159, 109, 43)
(160, 108, 43)
(161, 107, 43)
(162, 105, 43)
(162, 104, 43)
(162, 103, 43)
(163, 104, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(163, 103, 34)
(161, 103, 34)
(161, 103, 34)
(161, 103, 34)
(160, 104, 13)
(160, 104, 13)
(160, 104, 13)
(159, 104, 13)
(158, 104, 13)
(157, 102, 13)
(154, 101, 13)
(153, 101, 13)
(151, 100, 13)
(150, 99, 13)
(149, 98, 13)
(148, 98, 13)
(149, 97, 15)
(148, 97, 15)
(148, 97, 15)
(148, 97, 15)
(147, 97, 15)
(146, 97, 15)
(145, 97, 15)
(145, 97, 15)
(145, 97, 15)
(145, 97, 15)
(145, 97, 15)
(147, 98, 15)
(147, 98, 14)
(93, 84, 0)
(147, 98, 14)
(92, 83, 0)
(145, 96, 14)
(93, 84, 0)
(145, 96, 14)
(93, 84, 0)
(145, 96, 14)
(91, 84, 0)
(145, 96, 14)
(93, 84, 0)
(145, 96, 14)
(93, 84, 0)
(145, 96, 14)
(93, 85, 0)
(145, 96, 14)
(93, 85, 0)
(145, 96, 14)
(93, 85, 0)
(145, 96, 14)
(93, 85, 0)
(145, 96, 14)
(93, 85, 0)
(145, 96, 4)
(93, 85, 0)
(146, 97, 4)
(91, 86, 0)
(146, 97, 4)
(91, 86, 0)
(146, 97, 4)
(90, 86, 0)
(146, 97, 4)
(90, 86, 0)
(146, 97, 4)
(92, 87, 0)
(146, 97, 4)
(92, 87, 0)
(147, 97, 4)
(92, 87, 0)
(147, 95, 4)
(93, 88, 0)
(147, 95, 4)
(93, 88, 0)
(148, 95, 4)
(94, 88, 0)
(149, 95, 4)
(94, 88, 0)
(150, 97, 3)
(92, 88, 4)
(150, 97, 3)
(91, 88, 4)
(151, 98, 3)
(90, 88, 4)
(154, 99, 3)
(87, 88, 4)
(155, 102, 3)
(86, 88, 4)
(157, 101, 3)
(87, 88, 4)
(158, 102, 3)
(89, 88, 4)
(159, 105, 3)
(89, 88, 4)
(160, 104, 3)
(90, 89, 4)
(161, 105, 3)
(90, 89, 4)
(160, 106, 3)
(90, 90, 4)
(160, 106, 3)
(91, 90, 4)
(160, 106, 18)
(92, 90, 5)
(160, 106, 18)
(95, 91, 5)
(160, 106, 18)
(94, 91, 5)
(77, 120, 0)
(160, 106, 18)
(94, 92, 5)
(158, 104, 18)
(65, 92, 5)
(158, 103, 18)
(73, 92, 5)
(158, 102, 18)
(74, 92, 5)
(158, 101, 18)
(77, 93, 5)
(157, 98, 18)
(75, 93, 5)
(157, 97, 18)
(75, 93, 5)
(157, 95, 18)
(75, 94, 5)
(157, 94, 18)
(74, 94, 5)
(156, 93, 7)
(74, 94, 18)
(156, 91, 7)
(74, 94, 18)
(156, 89, 7)
(74, 95, 18)
(155, 88, 7)
(74, 95, 18)
