(175, 136, 0)
(268, 15, 0)
(173, 134, 0)
(265, 14, 0)
(176, 136, 0)
(269, 13, 0)
(175, 136, 0)
(268, 12, 0)
(173, 134, 0)
(266, 9, 0)
(173, 134, 0)
(268, 8, 0)
(173, 134, 0)
(268, 7, 0)
(173, 134, 0)
(268, 6, 0)
(173, 134, 0)
(268, 4, 0)
(173, 134, 0)
(268, 5, 0)
(173, 134, 0)
(268, 4, 0)
(173, 134, 0)
(269, 6, 0)
(175, 134, 0)
(269, 4, 0)
(175, 134, 0)
(270, 4, 0)
(175, 134, 0)
(271, -3, 0)
(175, 135, 0)
(269, -1, 0)
(175, 135, 0)
(269, 0, 0)
(176, 135, 0)
(176, 136, 0)
(177, 136, 0)
(177, 136, 0)
(178, 137, 0)
(178, 137, 0)
(179, 138, 0)
(180, 138, 0)
(181, 139, 0)
(182, 140, 0)
(183, 143, 0)
(184, 145, 0)
(185, 147, 0)
(186, 149, 0)
(187, 151, 0)
(188, 153, 0)
(188, 155, 0)
(189, 157, 0)
(190, 158, 29)
(190, 160, 29)
(191, 161, 29)
(192, 163, 29)
(192, 165, 29)
(193, 166, 29)
(194, 168, 29)
(195, 170, 29)
(198, 172, 29)
(200, 174, 29)
(202, 178, 29)
(204, 180, 29)
(206, 182, 51)
(210, 184, 51)
(210, 186, 51)
(212, 189, 51)
(213, 191, 51)
(214, 194, 51)
(216, 196, 51)
(217, 198, 51)
(219, 200, 51)
(221, 203, 51)
(223, 203, 51)
(225, 204, 51)
(227, 205, 59)
(228, 204, 59)
(230, 205, 59)
(231, 208, 59)
(233, 212, 59)
(234, 217, 59)
(236, 223, 59)
(237, 228, 59)
(238, 233, 59)
(240, 235, 59)
(241, 236, 59)
(243, 234, 59)
(245, 234, 65)
(247, 235, 65)
(251, 236, 65)
(253, 236, 65)
(255, 239, 65)
(257, 245, 65)
(259, 249, 65)
(259, 253, 65)
(260, 259, 65)
(262, 263, 65)
(261, 263, 65)
(267, 261, 65)
(267, 261, 68)
(273, 262, 68)
(279, 262, 68)
(284, 263, 68)
(286, 264, 68)
(285, 265, 68)
(286, 268, 68)
(288, 274, 68)
(240, 12, 0)
(237, 11, 0)
(239, 12, 0)
(235, 13, 0)
(234, 16, 0)
(232, 15, 0)
(230, 16, 0)
(228, 17, 0)
(227, 17, 0)
(225, 17, 0)
(224, 18, 0)
(222, 19, 0)
(221, 20, 0)
(220, 21, 0)
(221, 22, 0)
(220, 23, 0)
(219, 26, 0)
(218, 27, 0)
(217, 28, 0)
(216, 29, 0)
(216, 30, 0)
(215, 31, 0)
(212, 32, 0)
(213, 33, 0)
(210, 32, 0)
(209, 33, 0)
(210, 34, 36)
(209, 35, 36)
(208, 36, 36)
(208, 37, 36)
(207, 40, 36)
(207, 42, 36)
(209, 46, 36)
(212, 51, 36)
(209, 52, 36)
(208, 54, 36)
(205, 52, 36)
(204, 55, 36)
(203, 54, 36)
(201, 55, 36)
(199, 55, 36)
(198, 55, 36)
(196, 55, 36)
(195, 55, 36)
(188, 51, 36)
(185, 49, 36)
(184, 48, 36)
(182, 47, 36)
(182, 50, 36)
(180, 51, 36)
(179, 52, 35)
(178, 53, 35)
(176, 53, 35)
(175, 54, 35)
(174, 54, 35)
(172, 55, 35)
(171, 55, 35)
(169, 55, 35)
(168, 56, 35)
(167, 56, 35)
(166, 57, 35)
(165, 57, 35)
(164, 58, 39)
(163, 58, 39)
(162, 58, 39)
(160, 58, 39)
(159, 59, 39)
(158, 59, 39)
(156, 59, 39)
(152, 57, 39)
(150, 57, 39)
(148, 57, 39)
(148, 57, 39)
(147, 57, 39)
(148, 57, 31)
(145, 59, 31)
(124, 52, 31)
(129, 54, 31)
(131, 54, 31)
(134, 56, 31)
(134, 56, 31)
(134, 57, 31)
(134, 57, 31)
(134, 57, 31)
(135, 58, 31)
(135, 58, 31)
(135, 58, 29)
(135, 58, 29)
(133, 56, 29)
(133, 55, 29)
(133, 55, 29)
(135, 54, 29)
(135, 54, 29)
(136, 54, 29)
(136, 53, 29)
(137, 53, 29)
(137, 53, 29)
(138, 53, 29)
(138, 55, 10)
(138, 55, 10)
(138, 55, 10)
(138, 56, 10)
(138, 57, 10)
(138, 57, 10)
(139, 57, 10)
(140, 58, 10)
(140, 58, 10)
(140, 58, 10)
(141, 58, 10)
(141, 58, 10)
(141, 58, 6)
(142, 58, 6)
(142, 58, 6)
(143, 58, 6)
(143, 56, 6)
(141, 56, 6)
(141, 56, 6)
(141, 56, 6)
