(261, 253, 0)
(111, 98, 20)
(261, 252, 0)
(110, 98, 20)
(261, 252, 0)
(110, 98, 20)
(261, 251, 0)
(109, 98, 16)
(261, 251, 0)
(108, 98, 16)
(261, 250, 0)
(108, 98, 16)
(261, 249, 0)
(107, 98, 16)
(259, 248, 0)
(106, 99, 16)
(258, 245, 0)
(106, 99, 16)
(257, 241, 0)
(106, 99, 16)
(256, 236, 0)
(105, 99, 16)
(256, 232, 0)
(105, 100, 16)
(255, 228, 0)
(104, 100, 16)
(254, 229, 0)
(103, 100, 16)
(253, 228, 0)
(102, 100, 16)
(250, 229, 0)
(101, 98, 17)
(249, 229, 51)
(100, 98, 17)
(248, 228, 51)
(97, 97, 17)
(246, 228, 51)
(98, 97, 17)
(247, 227, 51)
(95, 97, 17)
(246, 226, 51)
(94, 97, 17)
(245, 223, 51)
(93, 97, 17)
(244, 221, 51)
(94, 97, 17)
(244, 217, 51)
(93, 97, 17)
(243, 215, 51)
(93, 99, 17)
(243, 212, 51)
(92, 99, 17)
(242, 205, 51)
(91, 99, 17)
(242, 203, 51)
(90, 99, 19)
(242, 202, 52)
(89, 99, 19)
(242, 202, 52)
(88, 100, 19)
(241, 203, 52)
(88, 100, 19)
(240, 202, 52)
(87, 100, 19)
(240, 201, 52)
(86, 100, 19)
(239, 198, 52)
(86, 100, 19)
(239, 196, 52)
(86, 100, 19)
(238, 194, 52)
(86, 100, 19)
(237, 192, 52)
(86, 101, 19)
(236, 188, 52)
(85, 99, 19)
(235, 186, 52)
(85, 101, 19)
(234, 184, 52)
(85, 99, 16)
(233, 182, 49)
(84, 99, 16)
(232, 180, 49)
(84, 99, 16)
(231, 178, 49)
(84, 99, 16)
(230, 176, 49)
(84, 99, 16)
(229, 176, 49)
(84, 99, 16)
(228, 175, 49)
(84, 99, 16)
(227, 174, 49)
(84, 98, 16)
(226, 172, 49)
(86, 98, 16)
(225, 170, 49)
(86, 98, 16)
(224, 168, 49)
(84, 98, 16)
(224, 166, 49)
(86, 98, 16)
(223, 164, 49)
(86, 98, 4)
(222, 162, 44)
(86, 98, 4)
(222, 160, 44)
(228, 53, 0)
(84, 98, 4)
(221, 159, 44)
(225, 52, 0)
(84, 98, 4)
(221, 157, 44)
(84, 98, 4)
(223, 155, 44)
(83, 98, 4)
(223, 153, 44)
(221, 151, 44)
(221, 147, 44)
(221, 145, 44)
(221, 143, 44)
(225, 66, 0)
(221, 140, 44)
(222, 65, 0)
(220, 140, 44)
(224, 66, 0)
(220, 138, 45)
(222, 67, 0)
(219, 136, 45)
(219, 65, 0)
(219, 135, 45)
(218, 67, 0)
(88, 165, 0)
(218, 133, 45)
(216, 68, 0)
(87, 163, 0)
(217, 132, 45)
(214, 69, 0)
(88, 165, 0)
(215, 69, 0)
(86, 163, 0)
(214, 70, 0)
(88, 163, 0)
(214, 73, 0)
(86, 163, 0)
(214, 72, 0)
(86, 163, 0)
(214, 72, 0)
(86, 163, 0)
(213, 73, 0)
(86, 163, 0)
(212, 74, 0)
(86, 163, 0)
(211, 74, 0)
(86, 163, 0)
(211, 75, 0)
(86, 163, 0)
(210, 75, 0)
(88, 163, 0)
(210, 76, 0)
(88, 164, 0)
(209, 76, 0)
(88, 164, 0)
(209, 77, 0)
(88, 164, 0)
(209, 78, 0)
(208, 78, 0)
(208, 79, 0)
(207, 77, 0)
(204, 74, 0)
(205, 75, 0)
(205, 75, 18)
(205, 75, 18)
(207, 79, 18)
(208, 81, 18)
(211, 90, 18)
(210, 90, 18)
(208, 88, 18)
(208, 89, 18)
(208, 89, 18)
(208, 90, 18)
(208, 91, 18)
(208, 91, 18)
(210, 92, 18)
(210, 92, 18)
(210, 90, 18)
(211, 90, 18)
(89, 164, 0)
(212, 92, 18)
(88, 162, 0)
(213, 93, 18)
(89, 164, 0)
(206, 91, 18)
(89, 164, 0)
(206, 88, 18)
(207, 91, 18)
(89, 164, 0)
(207, 92, 18)
(89, 164, 0)
(204, 92, 18)
(89, 164, 0)
(200, 95, 18)
(89, 164, 0)
(198, 96, 22)
(89, 164, 0)
(196, 98, 22)
(89, 164, 0)
(193, 99, 22)
(90, 164, 0)
(191, 101, 22)
(88, 164, 0)
(194, 103, 22)
(88, 164, 0)
(191, 102, 22)
(88, 164, 0)
(194, 110, 22)
(192, 114, 22)
(189, 115, 22)
(88, 164, 0)
(188, 118, 22)
(189, 120, 22)
(189, 120, 22)
(188, 122, 37)
(188, 121, 37)
(188, 121, 37)
(190, 119, 37)
(191, 118, 37)
(192, 118, 37)
(195, 118, 37)
(194, 120, 37)
(192, 120, 37)
(192, 121, 37)
(191, 121, 37)
(195, 121, 37)
(196, 119, 23)
(198, 118, 23)
(200, 117, 23)
(202, 116, 23)
(202, 149, 0)
(230, 115, 23)
(200, 147, 0)
(220, 114, 23)
(197, 114, 23)
(206, 113, 23)
(205, 115, 23)
(205, 115, 23)
(215, 161, 0)
(226, 115, 23)
(204, 148, 0)
(220, 115, 23)
(204, 147, 0)
(218, 113, 31)
(203, 146, 0)
(216, 112, 31)
(203, 145, 0)
(215, 111, 31)
(202, 145, 0)
(214, 108, 31)
(201, 144, 0)
(213, 104, 31)
(191, 104, 31)
(196, 103, 31)
(197, 104, 31)
(196, 104, 31)
(195, 104, 31)
(194, 104, 31)
(195, 101, 31)
(194, 99, 20)
(194, 97, 20)
(198, 96, 20)
(199, 95, 20)
(198, 94, 20)
(201, 93, 20)
(202, 92, 20)
(198, 91, 20)
(195, 92, 20)
(196, 92, 20)
(195, 92, 20)
(195, 92, 20)
(199, 94, 26)
(200, 92, 26)
(201, 91, 26)
(202, 90, 26)
(199, 90, 26)
(199, 90, 26)
(198, 90, 26)
(198, 90, 26)
(198, 92, 26)
(198, 92, 26)
(198, 92, 26)
(200, 92, 26)
(211, 93, 18)
(196, 94, 18)
(198, 94, 18)
(201, 92, 18)
(202, 91, 18)
(202, 90, 18)
(235, 89, 0)
(203, 104, 18)
(232, 88, 0)
(203, 100, 18)
(239, 86, 0)
(204, 101, 18)
(237, 81, 0)
(204, 100, 18)
(240, 79, 0)
(204, 98, 18)
(241, 77, 0)
(204, 98, 18)
(238, 77, 0)
(202, 97, 4)
(237, 76, 0)
(202, 94, 4)
(234, 75, 0)
(201, 93, 4)
(235, 76, 0)
(200, 94, 4)
(235, 75, 0)
(199, 96, 4)
(235, 75, 0)
(203, 97, 4)
(237, 75, 0)
(202, 98, 4)
(237, 75, 0)
(198, 96, 4)
(237, 75, 0)
(197, 95, 4)
(240, 77, 0)
(196, 94, 4)
(242, 75, 0)
(197, 93, 4)
(243, 75, 0)
(197, 92, 4)
(245, 72, 0)
(197, 92, 14)
(249, 71, 0)
(197, 92, 14)
(251, 70, 0)
(196, 89, 14)
(253, 69, 0)
(196, 90, 14)
(253, 68, 0)
(217, 114, 14)
(254, 67, 0)
(214, 111, 14)
(253, 68, 0)
(212, 108, 14)
(253, 67, 0)
(213, 105, 14)
(253, 67, 0)
(212, 107, 14)
(253, 66, 0)
(212, 105, 14)
(253, 66, 0)
(212, 105, 14)
(253, 70, 0)
(210, 104, 14)
(253, 71, 0)
(209, 103, 9)
(251, 70, 15)
(208, 103, 9)
(251, 71, 15)
(210, 103, 9)
(251, 71, 15)
(206, 98, 9)
(248, 72, 15)
(200, 95, 9)
(247, 72, 15)
(199, 95, 9)
(245, 73, 15)
(194, 93, 9)
(241, 74, 15)
(188, 87, 9)
(238, 74, 15)
(183, 89, 9)
(238, 75, 15)
(184, 94, 9)
(237, 75, 15)
(184, 95, 9)
(240, 75, 15)
(180, 92, 9)
(238, 76, 15)
(178, 91, 19)
(238, 76, 12)
(176, 90, 19)
(235, 76, 12)
(169, 89, 19)
(233, 76, 12)
(167, 89, 19)
(232, 76, 12)
(163, 89, 19)
(233, 76, 12)
(159, 89, 19)
(233, 76, 12)
(155, 89, 19)
(233, 77, 12)
(152, 89, 19)
(233, 77, 12)
(146, 89, 19)
(235, 77, 12)
(137, 81, 19)
(235, 77, 12)
(135, 83, 19)
(233, 77, 12)
(136, 88, 19)
(233, 77, 12)
(134, 89, 76)
(233, 77, 19)
(132, 90, 76)
(233, 77, 19)
(125, 87, 76)
(235, 77, 19)
(123, 87, 76)
(235, 77, 19)
(120, 86, 76)
(235, 77, 19)
(119, 86, 76)
(235, 77, 19)
(119, 86, 76)
(235, 77, 19)
(118, 88, 76)
(235, 77, 19)
(119, 89, 76)
(235, 77, 19)
(118, 89, 76)
(235, 77, 19)
(235, 77, 19)
(235, 77, 19)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 3)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 2)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(235, 77, 0)
(78, 115, 0)
(235, 77, 0)
(77, 113, 0)
(235, 77, 0)
(78, 117, 0)
(235, 77, 0)
(76, 116, 0)
(235, 77, 0)
(76, 116, 0)
(235, 77, 0)
(76, 116, 0)
(235, 77, 0)
(76, 117, 0)
(235, 77, 0)
(75, 118, 0)
(235, 77, 0)
(75, 118, 0)
(235, 77, 0)
(75, 119, 0)
(235, 77, 0)
(75, 119, 0)
(235, 77, 0)
(75, 119, 0)
(235, 77, 0)
(75, 120, 0)
(233, 77, 0)
(77, 121, 0)
(233, 77, 2)
(77, 122, 0)
(233, 77, 2)
(77, 122, 0)
(235, 77, 2)
(77, 123, 0)
(235, 77, 2)
(77, 123, 0)
(235, 77, 2)
(77, 124, 0)
(235, 77, 2)
(77, 125, 0)
(233, 77, 2)
(77, 125, 0)
(235, 77, 2)
(77, 125, 0)
(235, 77, 2)
(77, 125, 0)
(235, 77, 2)
(77, 125, 0)
(235, 77, 2)
(78, 125, 0)
(235, 77, 2)
(79, 126, 0)
(235, 77, 0)
(79, 126, 9)
(235, 77, 0)
(80, 126, 9)
(235, 77, 0)
(81, 127, 9)
(235, 77, 0)
(82, 127, 9)
(235, 77, 0)
(82, 128, 9)
(235, 77, 0)
(83, 128, 9)
(235, 77, 0)
(83, 128, 9)
(235, 77, 0)
(84, 129, 9)
(235, 77, 0)
(84, 129, 9)
(233, 77, 0)
(84, 129, 9)
(233, 77, 0)
(84, 130, 9)
(235, 77, 0)
(85, 130, 9)
(235, 77, 2)
(85, 131, 12)
(235, 75, 2)
(86, 131, 12)
(235, 75, 2)
(87, 132, 12)
(235, 75, 2)
(88, 133, 12)
(235, 75, 2)
(89, 134, 12)
(235, 75, 2)
(89, 135, 12)
(235, 75, 2)
(90, 136, 12)
(235, 75, 2)
(90, 137, 12)
(235, 77, 2)
(91, 138, 12)
(233, 77, 2)
(91, 139, 12)
(233, 75, 2)
(92, 139, 12)
(232, 75, 2)
(92, 140, 12)
(232, 75, 3)
(90, 140, 17)
(232, 75, 3)
(90, 141, 17)
(232, 75, 3)
(92, 142, 17)
(234, 75, 3)
(93, 142, 17)
(235, 75, 3)
(94, 143, 17)
(236, 77, 3)
(94, 143, 17)
(237, 77, 3)
(95, 144, 17)
(238, 78, 3)
(96, 145, 17)
(239, 78, 3)
(97, 146, 17)
(240, 79, 3)
(98, 147, 17)
(240, 79, 3)
(99, 148, 17)
(240, 79, 3)
(100, 149, 17)
(238, 80, 4)
(101, 150, 24)
(238, 80, 4)
(102, 151, 24)
(238, 81, 4)
(103, 152, 24)
(238, 81, 4)
(104, 154, 24)
(238, 81, 4)
(106, 155, 24)
(238, 81, 4)
(108, 157, 24)
(238, 81, 4)
(114, 158, 24)
(238, 82, 4)
(115, 160, 24)
(237, 82, 4)
(237, 82, 4)
(236, 82, 4)
(235, 80, 4)
(234, 80, 5)
(234, 80, 5)
(233, 80, 5)
(129, 174, 46)
(112, 174, 0)
(232, 80, 5)
(134, 184, 46)
(110, 172, 0)
(231, 80, 5)
(130, 181, 46)
(112, 176, 0)
(231, 80, 5)
(112, 178, 0)
(230, 80, 5)
(112, 179, 0)
(229, 82, 5)
(110, 180, 0)
(228, 82, 5)
(108, 178, 46)
(227, 83, 5)
(110, 182, 0)
(226, 84, 5)
(113, 181, 0)
(226, 85, 5)
(114, 184, 0)
(225, 86, 14)
(117, 181, 0)
(225, 87, 14)
(118, 181, 0)
(222, 87, 14)
(120, 181, 0)
(223, 88, 14)
(122, 181, 0)
(222, 88, 14)
(126, 180, 0)
(221, 88, 14)
(129, 182, 0)
(220, 88, 14)
(131, 182, 0)
(219, 88, 14)
(131, 183, 0)
(218, 88, 14)
(130, 183, 0)
(217, 88, 14)
(131, 183, 0)
(216, 88, 14)
(131, 184, 0)
(215, 86, 14)
(132, 184, 0)
(214, 86, 20)
(132, 185, 0)
(213, 85, 20)
(133, 185, 0)
(213, 84, 20)
(134, 186, 0)
(213, 83, 20)
(135, 187, 0)
(213, 82, 20)
(135, 188, 0)
(213, 81, 20)
(136, 191, 0)
(213, 80, 20)
(137, 192, 0)
(215, 79, 20)
(138, 194, 0)
(216, 76, 20)
(141, 195, 0)
(217, 75, 20)
(142, 196, 0)
(183, 210, 0)
(217, 74, 20)
(143, 197, 0)
(218, 73, 20)
(145, 198, 0)
(219, 74, 13)
(146, 197, 33)
(220, 73, 13)
(147, 198, 33)
(221, 72, 13)
(149, 199, 33)
(221, 71, 13)
(151, 199, 33)
(222, 71, 13)
(157, 200, 33)
(220, 70, 13)
(160, 201, 33)
(222, 70, 13)
(161, 201, 33)
(223, 69, 13)
(163, 202, 33)
(224, 69, 13)
(161, 203, 33)
(225, 69, 13)
(164, 204, 33)
(202, 217, 0)
(225, 71, 13)
(165, 205, 33)
(200, 214, 0)
(226, 71, 13)
(164, 205, 33)
(227, 71, 19)
(165, 206, 39)
(228, 71, 19)
(168, 206, 39)
(229, 72, 19)
(169, 207, 39)
(232, 72, 19)
(170, 208, 39)
(233, 73, 19)
(169, 209, 39)
(234, 73, 19)
(170, 212, 39)
(235, 73, 19)
(171, 213, 39)
(234, 73, 19)
(172, 214, 39)
(235, 73, 19)
(175, 215, 39)
(235, 73, 19)
(176, 217, 39)
(235, 73, 19)
(178, 218, 39)
(236, 73, 19)
(184, 220, 39)
(236, 73, 17)
(187, 221, 47)
(236, 73, 17)
(190, 222, 47)
(236, 73, 17)
(191, 221, 47)
(236, 73, 17)
(194, 222, 47)
(236, 73, 17)
(196, 223, 47)
(236, 73, 17)
(199, 224, 47)
(234, 74, 17)
(199, 225, 47)
(234, 74, 17)
(201, 230, 47)
(234, 74, 17)
(202, 232, 47)
(233, 75, 17)
(201, 234, 47)
(233, 75, 17)
(201, 237, 47)
(232, 75, 17)
(202, 240, 47)
(231, 76, 6)
(202, 245, 53)
(231, 76, 6)
(202, 246, 53)
(231, 76, 6)
(202, 246, 53)
(231, 77, 6)
(203, 247, 53)
(231, 77, 6)
(203, 246, 53)
(230, 77, 6)
(204, 247, 53)
(230, 78, 6)
(207, 247, 53)
(230, 78, 6)
(208, 248, 53)
(230, 78, 6)
(209, 249, 53)
(230, 79, 6)
(210, 252, 53)
(230, 79, 6)
(209, 264, 53)
(230, 80, 6)
(210, 260, 53)
(230, 80, 9)
(210, 261, 46)
(230, 81, 9)
(210, 265, 46)
(230, 82, 9)
(211, 267, 46)
(232, 83, 9)
(212, 270, 46)
(232, 84, 9)
(213, 272, 46)
(233, 85, 9)
(216, 272, 46)
(234, 86, 9)
(234, 87, 9)
(235, 88, 9)
(235, 89, 9)
(236, 90, 9)
(236, 92, 9)
(237, 93, 18)
(237, 92, 18)
(237, 93, 18)
(237, 94, 18)
(238, 97, 18)
(238, 98, 18)
(238, 99, 18)
(238, 101, 18)
(238, 103, 18)
(238, 105, 18)
(238, 107, 18)
(238, 109, 18)
(238, 111, 32)
(238, 113, 32)
(238, 114, 32)
(238, 116, 32)
(236, 117, 32)
(238, 118, 32)
(238, 119, 32)
(238, 120, 32)
(239, 122, 32)
(239, 123, 32)
(240, 125, 32)
(241, 126, 32)
(242, 130, 37)
(243, 130, 37)
(244, 132, 37)
(245, 134, 37)
(246, 136, 37)
(247, 138, 37)
(248, 140, 37)
(250, 142, 37)
(251, 144, 37)
(252, 145, 37)
(251, 147, 37)
(251, 148, 37)
(252, 150, 41)
(253, 152, 41)
(253, 154, 41)
(254, 156, 41)
(255, 158, 41)
(256, 160, 41)
(256, 164, 41)
(257, 164, 41)
(258, 166, 41)
(258, 168, 41)
(258, 170, 41)
(259, 172, 41)
(259, 174, 47)
(259, 176, 47)
(260, 178, 47)
(260, 179, 47)
(261, 181, 47)
(261, 182, 47)
(262, 184, 47)
(263, 186, 47)
(266, 188, 47)
(267, 189, 47)
(269, 190, 47)
(270, 192, 47)
(271, 194, 47)
(273, 196, 47)
(274, 200, 47)
(275, 203, 47)
(274, 206, 47)
(275, 209, 47)
(275, 211, 47)
(276, 211, 47)
(276, 212, 47)
(277, 211, 47)
(277, 212, 47)
(100, 97, 0)
(278, 212, 47)
(99, 96, 0)
(278, 212, 42)
(98, 97, 0)
(278, 213, 42)
(98, 97, 0)
(278, 216, 42)
(100, 97, 0)
(278, 218, 42)
(101, 98, 0)
(279, 222, 42)
(104, 99, 0)
(279, 224, 42)
(106, 100, 0)
(279, 229, 42)
(105, 100, 0)
(279, 232, 42)
(106, 100, 0)
(279, 236, 42)
(106, 101, 0)
(279, 239, 42)
(106, 101, 0)
(280, 238, 42)
(106, 101, 0)
(280, 237, 42)
(104, 101, 0)
(280, 237, 43)
(104, 99, 0)
(280, 238, 43)
(103, 99, 0)
(281, 238, 43)
(103, 99, 0)
(282, 239, 43)
(103, 99, 0)
(283, 242, 43)
(105, 101, 0)
(284, 244, 43)
(106, 101, 0)
(284, 246, 43)
(106, 101, 0)
(284, 248, 43)
(107, 101, 0)
(285, 254, 43)
(108, 101, 0)
(283, 257, 43)
(108, 101, 0)
(285, 260, 43)
(111, 102, 0)
(283, 263, 43)
(112, 102, 0)
(285, 262, 50)
(111, 102, 13)
(285, 261, 50)
(111, 103, 13)
(283, 261, 50)
(112, 103, 13)
(283, 262, 50)
(113, 104, 13)
(283, 262, 50)
(116, 105, 13)
(287, 263, 50)
(117, 106, 13)
(288, 264, 50)
(119, 109, 13)
(292, 265, 50)
(120, 110, 13)
(91, 162, 0)
(294, 268, 50)
(121, 111, 13)
(90, 160, 0)
(296, 272, 50)
(120, 110, 13)
(89, 162, 0)
(298, 275, 50)
(120, 108, 13)
(89, 162, 0)
(300, 277, 50)
(121, 112, 13)
(88, 162, 0)
(298, 280, 46)
(119, 109, 18)
(88, 162, 0)
(119, 108, 18)
(87, 162, 0)
(121, 110, 18)
(87, 162, 0)
(121, 110, 18)
(87, 162, 0)
(122, 111, 18)
(86, 160, 0)
(125, 112, 18)
(86, 160, 0)
(126, 113, 18)
(86, 160, 0)
(127, 114, 18)
(86, 160, 0)
(129, 115, 18)
(86, 160, 0)
(130, 116, 18)
(85, 160, 0)
(131, 117, 18)
(85, 160, 0)
(132, 118, 18)
(85, 160, 0)
(134, 119, 28)
(85, 159, 0)
(135, 120, 28)
(85, 159, 0)
(137, 123, 28)
(85, 159, 0)
(138, 124, 28)
(85, 159, 0)
(140, 126, 28)
(85, 159, 0)
(146, 128, 28)
(84, 159, 0)
(145, 130, 28)
(84, 159, 0)
(146, 131, 28)
(84, 159, 0)
(145, 133, 28)
(84, 159, 0)
(145, 134, 28)
(84, 159, 0)
(141, 135, 28)
(84, 160, 0)
(142, 134, 28)
(84, 160, 0)
(142, 135, 34)
(83, 160, 5)
(142, 136, 34)
(83, 160, 5)
(144, 136, 34)
(83, 160, 5)
(145, 139, 34)
(85, 160, 5)
(146, 140, 34)
(85, 160, 5)
(149, 141, 34)
(85, 160, 5)
(151, 143, 34)
(85, 160, 5)
(153, 145, 34)
(85, 160, 5)
(155, 147, 34)
(85, 160, 5)
(157, 149, 34)
(85, 160, 5)
(158, 151, 34)
(85, 160, 5)
(159, 152, 34)
(85, 160, 5)
(160, 153, 42)
(85, 160, 1)
(159, 157, 42)
(85, 160, 1)
(160, 159, 42)
(85, 160, 1)
(180, 161, 42)
(85, 160, 1)
(181, 164, 42)
(85, 160, 1)
(181, 166, 42)
(86, 160, 1)
(180, 168, 42)
(86, 160, 1)
(177, 168, 42)
(86, 160, 1)
(176, 169, 42)
(86, 160, 1)
(173, 170, 42)
(86, 160, 1)
(174, 171, 42)
(86, 160, 1)
(173, 175, 42)
(86, 160, 1)
(170, 178, 51)
(86, 160, 3)
(171, 181, 51)
(86, 160, 3)
(171, 184, 51)
(86, 160, 3)
(173, 184, 51)
(86, 160, 3)
(176, 186, 51)
(86, 160, 3)
(178, 188, 51)
(86, 160, 3)
(182, 189, 51)
(86, 160, 3)
(185, 191, 51)
(86, 160, 3)
(188, 193, 51)
(86, 160, 3)
(190, 195, 51)
(86, 160, 3)
(192, 197, 51)
(86, 160, 3)
(194, 199, 51)
(86, 160, 3)
(196, 203, 61)
(86, 160, 1)
(198, 210, 61)
(86, 160, 1)
(200, 214, 61)
(86, 160, 1)
(200, 218, 61)
(86, 160, 1)
(202, 218, 61)
(86, 160, 1)
(203, 216, 61)
(86, 160, 1)
(207, 217, 61)
(86, 160, 1)
(209, 218, 61)
(86, 160, 1)
(211, 218, 61)
(86, 160, 1)
(214, 219, 61)
(86, 160, 1)
(214, 222, 61)
(86, 160, 1)
(216, 224, 61)
(86, 160, 1)
(215, 230, 68)
(86, 160, 0)
(216, 234, 68)
(86, 160, 0)
(217, 240, 68)
(86, 160, 0)
(218, 245, 68)
(87, 160, 0)
(221, 247, 68)
(88, 160, 0)
(223, 248, 68)
(88, 160, 0)
(225, 248, 68)
(88, 160, 0)
(229, 247, 68)
(88, 160, 0)
(232, 248, 68)
(88, 160, 0)
(232, 248, 68)
(88, 160, 0)
(233, 251, 68)
(88, 160, 0)
(237, 255, 68)
(88, 160, 0)
(254, 258, 79)
(88, 160, 2)
(253, 266, 79)
(88, 160, 2)
(258, 270, 79)
(88, 160, 2)
(263, 272, 79)
(88, 160, 2)
(265, 275, 79)
(88, 160, 2)
(268, 276, 79)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 2)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(86, 160, 0)
(88, 160, 0)
(88, 160, 0)
(88, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(88, 160, 0)
(88, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(86, 160, 0)
(88, 160, 0)
