(318, 280, 0)
(190, 204, 0)
(314, 277, 0)
(188, 201, 0)
(319, 281, 0)
(189, 200, 0)
(318, 280, 0)
(189, 194, 0)
(318, 280, 0)
(189, 191, 0)
(318, 280, 0)
(190, 186, 0)
(318, 280, 0)
(191, 183, 0)
(318, 280, 0)
(192, 180, 0)
(318, 280, 0)
(192, 177, 0)
(318, 280, 0)
(190, 174, 0)
(318, 280, 0)
(187, 171, 0)
(318, 280, 0)
(186, 168, 0)
(318, 280, 0)
(184, 165, 0)
(318, 280, 0)
(185, 164, 0)
(318, 280, 0)
(184, 161, 0)
(318, 280, 0)
(183, 159, 0)
(318, 280, 0)
(182, 156, 0)
(319, 280, 0)
(181, 156, 0)
(319, 280, 0)
(180, 154, 0)
(319, 280, 0)
(179, 150, 0)
(319, 280, 0)
(178, 148, 0)
(319, 280, 0)
(175, 146, 0)
(319, 280, 0)
(174, 144, 0)
(319, 280, 0)
(173, 144, 0)
(319, 280, 0)
(172, 142, 0)
(319, 280, 0)
(171, 140, 0)
(319, 280, 0)
(170, 138, 0)
(319, 280, 0)
(169, 137, 0)
(319, 280, 0)
(168, 135, 0)
(319, 280, 0)
(167, 134, 0)
(319, 280, 0)
(166, 133, 0)
(319, 280, 0)
(165, 132, 0)
(319, 280, 0)
(166, 131, 0)
(319, 280, 0)
(165, 130, 0)
(319, 280, 0)
(164, 129, 0)
(319, 280, 1)
(164, 127, 46)
(319, 280, 1)
(161, 128, 46)
(319, 280, 1)
(159, 127, 46)
(319, 280, 1)
(160, 124, 46)
(319, 280, 1)
(160, 123, 46)
(160, 122, 46)
(319, 280, 1)
(160, 121, 46)
(319, 280, 1)
(160, 122, 46)
(319, 280, 1)
(160, 121, 46)
(319, 280, 1)
(160, 120, 46)
(162, 120, 46)
(160, 119, 46)
(319, 280, 0)
(160, 119, 28)
(320, 280, 0)
(162, 119, 28)
(318, 281, 0)
(160, 118, 28)
(162, 118, 28)
(162, 118, 28)
(162, 118, 28)
(162, 118, 28)
(162, 118, 28)
(162, 118, 28)
(162, 120, 28)
(163, 120, 28)
(161, 120, 28)
(317, 282, 2)
(163, 120, 7)
(163, 121, 7)
(163, 121, 7)
(164, 122, 7)
(164, 123, 7)
(164, 124, 7)
