(227, 189, 0)
(52, 185, 0)
(224, 187, 0)
(51, 183, 0)
(231, 196, 0)
(52, 186, 0)
(236, 200, 0)
(52, 185, 0)
(237, 206, 0)
(52, 186, 0)
(240, 213, 0)
(52, 186, 0)
(242, 218, 0)
(52, 186, 0)
(244, 219, 0)
(53, 186, 0)
(246, 218, 0)
(51, 186, 0)
(246, 217, 0)
(51, 186, 0)
(248, 218, 0)
(51, 186, 0)
(250, 221, 0)
(51, 186, 0)
(252, 223, 0)
(51, 186, 0)
(254, 227, 0)
(51, 186, 0)
(258, 232, 0)
(51, 186, 0)
(261, 240, 0)
(51, 186, 0)
(264, 246, 0)
(51, 186, 0)
(267, 252, 0)
(51, 186, 0)
(269, 252, 0)
(51, 186, 0)
(271, 251, 0)
(52, 186, 0)
(273, 250, 0)
(52, 186, 0)
(271, 253, 0)
(52, 186, 0)
(281, 254, 0)
(52, 186, 0)
(288, 258, 0)
(52, 184, 0)
(288, 263, 0)
(52, 184, 0)
(289, 267, 0)
(52, 184, 0)
(292, 273, 0)
(52, 184, 0)
(295, 278, 0)
(52, 184, 0)
(52, 184, 0)
(52, 184, 0)
(52, 184, 0)
(52, 184, 0)
(52, 184, 0)
(52, 185, 0)
(52, 185, 0)
(52, 185, 1)
(53, 185, 1)
(51, 185, 1)
(51, 185, 1)
(53, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(51, 185, 1)
(53, 185, 1)
(53, 185, 1)
(51, 185, 1)
(51, 185, 1)
(53, 185, 1)
(53, 183, 1)
(53, 185, 1)
(53, 183, 1)
(54, 183, 1)
(54, 183, 1)
(54, 183, 2)
(54, 183, 2)
(55, 182, 2)
(55, 182, 2)
(56, 182, 2)
(56, 181, 2)
(56, 180, 2)
(57, 180, 2)
(57, 179, 2)
(57, 179, 2)
(58, 178, 2)
(261, 279, 0)
(58, 178, 2)
(258, 276, 0)
(58, 177, 10)
(260, 274, 0)
(58, 177, 10)
(256, 268, 0)
(58, 177, 10)
(250, 261, 0)
(59, 176, 10)
(244, 257, 0)
(59, 176, 10)
(237, 257, 0)
(62, 176, 10)
(237, 257, 0)
(61, 176, 10)
(238, 256, 0)
(62, 176, 10)
(237, 257, 0)
(63, 175, 10)
(238, 256, 0)
(64, 175, 10)
(237, 256, 0)
(64, 175, 10)
(236, 256, 0)
(65, 174, 10)
(235, 255, 0)
(65, 174, 14)
(234, 254, 0)
(65, 174, 14)
(233, 251, 0)
(66, 173, 14)
(233, 245, 0)
(66, 173, 14)
(232, 241, 0)
(67, 172, 14)
(231, 235, 0)
(67, 172, 14)
(231, 230, 0)
(68, 171, 14)
(230, 228, 0)
(66, 171, 14)
(230, 227, 0)
(68, 170, 14)
(229, 227, 0)
(68, 170, 14)
(228, 228, 0)
(71, 169, 14)
(227, 227, 0)
(72, 169, 14)
(227, 227, 0)
(73, 169, 17)
(224, 227, 59)
(74, 168, 17)
(223, 226, 59)
(75, 168, 17)
(222, 226, 59)
(28, 182, 0)
(76, 167, 17)
(221, 225, 59)
(27, 180, 0)
(77, 167, 17)
(220, 222, 59)
(28, 184, 0)
(76, 164, 17)
(219, 220, 59)
(26, 183, 0)
(77, 163, 17)
(217, 216, 59)
(77, 162, 17)
(216, 211, 59)
(78, 161, 17)
(215, 207, 59)
(79, 160, 17)
(213, 204, 59)
(80, 161, 17)
(212, 205, 59)
(81, 161, 17)
(210, 204, 59)
(82, 160, 22)
(209, 205, 55)
(83, 160, 22)
(207, 204, 55)
(83, 160, 22)
(205, 203, 55)
(84, 159, 22)
(204, 202, 55)
(84, 159, 22)
(202, 199, 55)
(84, 158, 22)
(201, 198, 55)
(84, 158, 22)
(199, 196, 55)
(85, 158, 22)
(198, 194, 55)
(85, 157, 22)
(197, 193, 55)
(85, 157, 22)
(196, 191, 55)
(26, 195, 0)
(86, 156, 22)
(195, 187, 55)
(25, 193, 0)
(87, 156, 22)
(194, 182, 55)
(29, 197, 0)
(88, 155, 20)
(193, 181, 55)
(28, 198, 0)
(89, 155, 20)
(192, 181, 55)
(90, 154, 20)
(193, 180, 55)
(91, 153, 20)
(190, 179, 55)
(94, 152, 20)
(189, 177, 55)
(95, 151, 20)
(188, 175, 55)
(96, 150, 20)
(187, 173, 55)
(97, 149, 20)
(186, 171, 55)
(96, 148, 20)
(184, 169, 55)
(97, 147, 20)
(183, 168, 55)
(97, 146, 20)
(181, 166, 55)
(97, 145, 20)
(182, 165, 55)
(98, 144, 22)
(179, 163, 51)
(99, 144, 22)
(178, 162, 51)
(100, 143, 22)
(177, 160, 51)
(101, 142, 22)
(176, 159, 51)
(104, 142, 22)
(175, 158, 51)
(105, 142, 22)
(173, 157, 51)
(106, 142, 22)
(172, 158, 51)
(107, 142, 22)
(170, 157, 51)
(109, 141, 22)
(168, 156, 51)
(110, 141, 22)
(167, 155, 51)
(111, 141, 22)
(165, 154, 51)
(110, 140, 22)
(163, 153, 51)
(111, 140, 27)
(162, 152, 42)
(111, 139, 27)
(161, 151, 42)
(112, 139, 27)
(113, 138, 27)
(114, 138, 27)
(115, 137, 27)
(116, 136, 27)
(119, 136, 27)
(120, 135, 27)
(122, 135, 27)
(123, 134, 27)
(124, 133, 27)
(123, 133, 27)
(124, 132, 27)
(124, 132, 27)
(124, 132, 27)
(125, 131, 27)
(126, 133, 27)
(126, 133, 27)
(127, 133, 27)
(127, 133, 27)
(128, 133, 27)
(128, 133, 27)
(128, 133, 27)
(128, 133, 18)
(128, 133, 18)
(129, 131, 18)
(129, 131, 18)
(129, 130, 18)
(129, 130, 18)
(130, 129, 18)
(130, 128, 18)
(130, 127, 18)
(131, 126, 18)
(131, 125, 18)
(131, 124, 18)
(131, 123, 12)
(131, 123, 12)
(131, 122, 12)
(131, 122, 12)
(129, 122, 12)
(128, 122, 12)
(128, 122, 12)
(127, 122, 12)
(126, 122, 12)
(126, 124, 12)
(126, 124, 12)
(126, 124, 12)
(125, 124, 9)
(125, 122, 9)
(124, 122, 9)
(123, 121, 9)
(122, 120, 9)
(121, 120, 9)
(120, 119, 9)
(119, 119, 9)
(118, 118, 9)
(117, 118, 9)
(117, 118, 9)
(116, 117, 9)
(116, 117, 16)
(115, 117, 16)
(114, 117, 16)
(114, 117, 16)
(113, 117, 16)
(112, 117, 16)
(111, 117, 16)
(110, 117, 16)
(109, 117, 16)
(108, 119, 16)
(107, 119, 16)
(106, 119, 16)
(105, 119, 20)
(104, 119, 20)
(103, 119, 20)
(103, 119, 20)
